ID,Tipo_Servico,Categoria,Status,Departamento,Cliente,Data_Abertura,Hora_Abertura,Tempo_Resolucao_Horas,SLA_Contratado_Horas,Dentro_SLA,Satisfacao_Cliente,Complexidade,Responsavel
2269,Manutenção,Alta Prioridade,Pendente,RH,Cliente C,2025-06-03,10:55,202,96,Não,5,Alta,Tecnico_12
7115,Manutenção,Alta Prioridade,Pendente,TI,Cliente E,2025-02-01,8:33,45,24,Não,4,Baixa,Tecnico_17
3252,Suporte Técnico,Alta Prioridade,Cancelado,Operações,Cliente D,2025-01-28,13:41,180,48,Não,4,Média,Tecnico_13
1663,Manutenção,Baixa Prioridade,Resolvido,TI,Cliente E,2024-12-19,16:12,23,24,Sim,1,Média,Tecnico_1
2922,Suporte Técnico,Baixa Prioridade,Resolvido,Comercial,Cliente A,2025-02-11,13:44,91,72,Não,1,Baixa,Tecnico_5
5985,Atendimento ao Cliente,Média Prioridade,Pendente,Comercial,Cliente A,2025-05-06,8:19,211,48,Não,5,Média,Tecnico_17
3556,Suporte Técnico,Média Prioridade,Em Andamento,Financeiro,Cliente B,2025-04-22,18:27,215,96,Não,1,Média,Tecnico_11
6429,Suporte Técnico,Média Prioridade,Pendente,Financeiro,Cliente A,2025-04-03,10:45,131,96,Não,4,Alta,Tecnico_5
5916,Atendimento ao Cliente,Média Prioridade,Cancelado,Comercial,Cliente E,2025-03-21,8:20,68,48,Não,4,Alta,Tecnico_12
7829,Solicitação de Serviço,Baixa Prioridade,Pendente,RH,Cliente B,2025-01-20,15:00,39,24,Não,2,Alta,Tecnico_20
1438,Suporte Técnico,Alta Prioridade,Em Andamento,Comercial,Cliente A,2025-01-13,14:29,89,48,Não,2,Baixa,Tecnico_17
2095,Suporte Técnico,Baixa Prioridade,Pendente,Operações,Cliente D,2025-01-14,16:06,12,72,Sim,4,Baixa,Tecnico_10
3932,Suporte Técnico,Baixa Prioridade,Resolvido,RH,Cliente D,2025-02-21,12:36,192,72,Não,4,Baixa,Tecnico_14
6325,Solicitação de Serviço,Média Prioridade,Pendente,RH,Cliente B,2024-12-25,18:01,152,72,Não,5,Média,Tecnico_10
6107,Manutenção,Média Prioridade,Resolvido,Operações,Cliente D,2025-05-05,9:00,75,48,Não,5,Média,Tecnico_10
7522,Solicitação de Serviço,Média Prioridade,Cancelado,Comercial,Cliente E,2025-04-26,9:03,126,96,Não,2,Média,Tecnico_20
4289,Incidente Crítico,Alta Prioridade,Resolvido,TI,Cliente E,2025-04-21,14:54,53,96,Sim,4,Média,Tecnico_15
5274,Atendimento ao Cliente,Média Prioridade,Cancelado,Operações,Cliente D,2025-04-24,15:42,61,48,Não,5,Baixa,Tecnico_20
4940,Manutenção,Baixa Prioridade,Cancelado,TI,Cliente B,2025-04-26,12:56,219,72,Não,3,Alta,Tecnico_12
3894,Manutenção,Baixa Prioridade,Resolvido,RH,Cliente B,2025-03-09,17:00,33,24,Não,1,Média,Tecnico_16
3729,Suporte Técnico,Baixa Prioridade,Em Andamento,Operações,Cliente A,2025-03-27,14:06,93,24,Não,3,Média,Tecnico_6
6531,Atendimento ao Cliente,Média Prioridade,Pendente,Operações,Cliente E,2025-05-30,11:23,60,48,Não,3,Alta,Tecnico_13
8545,Solicitação de Serviço,Baixa Prioridade,Resolvido,TI,Cliente A,2025-03-07,8:13,136,48,Não,2,Baixa,Tecnico_5
4524,Incidente Crítico,Baixa Prioridade,Em Andamento,RH,Cliente D,2025-05-15,9:49,66,48,Não,1,Alta,Tecnico_2
3373,Suporte Técnico,Média Prioridade,Cancelado,TI,Cliente D,2025-01-28,16:11,34,72,Sim,2,Média,Tecnico_18
1434,Solicitação de Serviço,Média Prioridade,Resolvido,RH,Cliente D,2025-05-09,13:32,76,48,Não,1,Alta,Tecnico_18
1626,Manutenção,Baixa Prioridade,Resolvido,TI,Cliente A,2024-12-16,17:33,119,96,Não,2,Alta,Tecnico_5
3576,Suporte Técnico,Baixa Prioridade,Pendente,Operações,Cliente D,2025-02-24,11:03,156,24,Não,3,Média,Tecnico_3
1514,Manutenção,Média Prioridade,Cancelado,Financeiro,Cliente D,2025-01-24,12:08,71,48,Não,5,Média,Tecnico_2
6143,Solicitação de Serviço,Alta Prioridade,Pendente,RH,Cliente E,2025-02-05,10:47,183,48,Não,4,Média,Tecnico_14
6895,Incidente Crítico,Média Prioridade,Em Andamento,RH,Cliente B,2025-05-10,17:42,206,24,Não,3,Baixa,Tecnico_14
5716,Incidente Crítico,Alta Prioridade,Em Andamento,Comercial,Cliente C,2025-03-17,11:37,1,24,Sim,1,Baixa,Tecnico_6
5218,Incidente Crítico,Baixa Prioridade,Em Andamento,Comercial,Cliente B,2025-03-11,15:17,53,72,Sim,5,Baixa,Tecnico_11
6606,Incidente Crítico,Alta Prioridade,Cancelado,RH,Cliente A,2025-05-19,11:33,8,72,Sim,2,Alta,Tecnico_5
9528,Atendimento ao Cliente,Alta Prioridade,Resolvido,RH,Cliente E,2025-02-22,14:43,92,72,Não,4,Média,Tecnico_10
3676,Suporte Técnico,Baixa Prioridade,Resolvido,RH,Cliente A,2025-05-28,17:03,212,48,Não,3,Alta,Tecnico_2
3114,Manutenção,Média Prioridade,Em Andamento,Financeiro,Cliente C,2025-03-28,12:53,13,24,Sim,3,Baixa,Tecnico_16
2811,Incidente Crítico,Alta Prioridade,Pendente,Financeiro,Cliente E,2025-01-21,13:22,239,96,Não,5,Média,Tecnico_15
8123,Atendimento ao Cliente,Alta Prioridade,Em Andamento,Comercial,Cliente D,2025-04-19,8:36,87,72,Não,1,Alta,Tecnico_18
9897,Incidente Crítico,Alta Prioridade,Resolvido,TI,Cliente C,2025-02-18,13:57,170,24,Não,2,Baixa,Tecnico_7
5843,Atendimento ao Cliente,Alta Prioridade,Pendente,RH,Cliente D,2024-12-31,15:48,155,96,Não,3,Alta,Tecnico_5
6870,Atendimento ao Cliente,Baixa Prioridade,Em Andamento,TI,Cliente C,2025-05-13,16:00,17,48,Sim,5,Alta,Tecnico_10
6471,Suporte Técnico,Média Prioridade,Resolvido,TI,Cliente A,2024-12-28,9:00,23,96,Sim,1,Média,Tecnico_18
3255,Incidente Crítico,Alta Prioridade,Resolvido,Financeiro,Cliente B,2025-05-10,9:48,42,24,Não,2,Baixa,Tecnico_20
2481,Manutenção,Baixa Prioridade,Em Andamento,TI,Cliente C,2025-04-15,11:59,234,24,Não,2,Baixa,Tecnico_19
7647,Incidente Crítico,Alta Prioridade,Pendente,RH,Cliente D,2024-12-31,18:59,219,24,Não,3,Baixa,Tecnico_15
2782,Solicitação de Serviço,Média Prioridade,Em Andamento,Comercial,Cliente C,2025-04-22,9:08,87,48,Não,4,Alta,Tecnico_2
6327,Suporte Técnico,Alta Prioridade,Resolvido,RH,Cliente C,2025-03-11,12:24,35,24,Não,5,Média,Tecnico_12
6861,Atendimento ao Cliente,Baixa Prioridade,Cancelado,Financeiro,Cliente A,2025-05-20,14:34,119,96,Não,1,Alta,Tecnico_12
7669,Atendimento ao Cliente,Alta Prioridade,Resolvido,RH,Cliente B,2025-03-10,18:54,197,24,Não,2,Média,Tecnico_14
9715,Atendimento ao Cliente,Alta Prioridade,Em Andamento,Financeiro,Cliente C,2025-04-25,10:16,139,96,Não,3,Alta,Tecnico_11
3726,Manutenção,Média Prioridade,Cancelado,Comercial,Cliente D,2025-01-14,10:03,73,72,Não,5,Alta,Tecnico_8
6541,Suporte Técnico,Baixa Prioridade,Pendente,TI,Cliente E,2025-01-02,10:37,149,96,Não,1,Baixa,Tecnico_19
2421,Atendimento ao Cliente,Alta Prioridade,Cancelado,Operações,Cliente B,2025-04-19,14:43,47,96,Sim,2,Baixa,Tecnico_1
2319,Suporte Técnico,Alta Prioridade,Pendente,Comercial,Cliente C,2025-03-31,13:38,71,96,Sim,2,Baixa,Tecnico_14
3377,Atendimento ao Cliente,Média Prioridade,Cancelado,Financeiro,Cliente E,2025-04-16,10:49,219,96,Não,2,Baixa,Tecnico_11
4895,Solicitação de Serviço,Alta Prioridade,Cancelado,Comercial,Cliente D,2025-03-25,17:18,188,96,Não,5,Baixa,Tecnico_15
8665,Incidente Crítico,Média Prioridade,Cancelado,Financeiro,Cliente A,2024-12-26,10:01,156,96,Não,4,Média,Tecnico_11
7064,Atendimento ao Cliente,Alta Prioridade,Cancelado,Operações,Cliente A,2025-03-22,17:13,89,24,Não,5,Alta,Tecnico_15
3180,Solicitação de Serviço,Baixa Prioridade,Em Andamento,Operações,Cliente A,2025-04-06,14:16,145,48,Não,3,Alta,Tecnico_15
1871,Atendimento ao Cliente,Alta Prioridade,Pendente,TI,Cliente D,2025-05-24,18:00,9,48,Sim,5,Alta,Tecnico_19
4816,Manutenção,Baixa Prioridade,Em Andamento,RH,Cliente E,2025-02-08,13:33,45,72,Sim,4,Baixa,Tecnico_11
3284,Suporte Técnico,Baixa Prioridade,Cancelado,TI,Cliente E,2025-02-08,18:13,207,24,Não,4,Alta,Tecnico_20
5846,Manutenção,Baixa Prioridade,Em Andamento,RH,Cliente D,2025-02-20,16:24,234,24,Não,4,Baixa,Tecnico_6
5519,Incidente Crítico,Baixa Prioridade,Resolvido,TI,Cliente D,2024-12-30,12:25,214,72,Não,5,Alta,Tecnico_7
1122,Manutenção,Alta Prioridade,Em Andamento,Operações,Cliente C,2025-02-22,13:18,129,72,Não,4,Média,Tecnico_5
2517,Manutenção,Baixa Prioridade,Cancelado,RH,Cliente E,2025-05-22,15:46,35,24,Não,5,Alta,Tecnico_9
2040,Suporte Técnico,Média Prioridade,Resolvido,Operações,Cliente B,2025-05-14,11:38,85,24,Não,3,Baixa,Tecnico_12
2731,Solicitação de Serviço,Média Prioridade,Cancelado,Comercial,Cliente B,2025-05-21,9:57,30,96,Sim,4,Alta,Tecnico_2
6072,Suporte Técnico,Média Prioridade,Em Andamento,RH,Cliente E,2025-01-21,14:08,94,24,Não,2,Alta,Tecnico_20
6018,Manutenção,Média Prioridade,Cancelado,Operações,Cliente B,2025-04-28,12:42,30,72,Sim,5,Alta,Tecnico_2
1974,Incidente Crítico,Alta Prioridade,Pendente,TI,Cliente D,2025-01-13,8:06,49,96,Sim,3,Alta,Tecnico_4
1576,Atendimento ao Cliente,Média Prioridade,Em Andamento,RH,Cliente C,2025-02-16,17:54,2,72,Sim,3,Baixa,Tecnico_18
8426,Solicitação de Serviço,Alta Prioridade,Em Andamento,Financeiro,Cliente E,2025-05-17,9:27,29,24,Não,2,Média,Tecnico_16
3039,Incidente Crítico,Baixa Prioridade,Pendente,Comercial,Cliente C,2025-03-28,11:48,192,48,Não,5,Alta,Tecnico_13
5087,Suporte Técnico,Baixa Prioridade,Pendente,Operações,Cliente C,2025-05-03,15:49,69,48,Não,4,Média,Tecnico_12
6747,Atendimento ao Cliente,Média Prioridade,Resolvido,Comercial,Cliente E,2025-03-03,11:59,36,24,Não,3,Média,Tecnico_1
4852,Incidente Crítico,Baixa Prioridade,Cancelado,RH,Cliente C,2025-01-26,11:19,70,72,Sim,3,Baixa,Tecnico_2
9252,Atendimento ao Cliente,Alta Prioridade,Resolvido,Operações,Cliente C,2025-03-22,15:39,103,24,Não,5,Média,Tecnico_18
6240,Manutenção,Média Prioridade,Em Andamento,Financeiro,Cliente B,2024-12-29,8:31,230,72,Não,1,Alta,Tecnico_16
8783,Incidente Crítico,Baixa Prioridade,Pendente,RH,Cliente C,2025-03-29,15:12,189,72,Não,4,Alta,Tecnico_11
9473,Atendimento ao Cliente,Baixa Prioridade,Pendente,TI,Cliente A,2025-01-15,9:43,88,48,Não,1,Alta,Tecnico_19
5213,Incidente Crítico,Baixa Prioridade,Em Andamento,RH,Cliente B,2025-02-09,14:09,212,72,Não,3,Média,Tecnico_1
7829,Solicitação de Serviço,Baixa Prioridade,Em Andamento,Financeiro,Cliente D,2025-03-22,8:34,173,96,Não,2,Média,Tecnico_12
5720,Manutenção,Alta Prioridade,Cancelado,Operações,Cliente A,2025-05-31,12:45,205,24,Não,5,Baixa,Tecnico_5
1207,Atendimento ao Cliente,Alta Prioridade,Pendente,TI,Cliente A,2025-01-19,17:10,156,96,Não,3,Alta,Tecnico_14
6450,Suporte Técnico,Baixa Prioridade,Cancelado,RH,Cliente C,2025-05-17,14:17,78,24,Não,1,Alta,Tecnico_9
8177,Solicitação de Serviço,Baixa Prioridade,Cancelado,RH,Cliente A,2024-12-21,10:06,7,72,Sim,4,Baixa,Tecnico_15
4456,Incidente Crítico,Média Prioridade,Cancelado,Comercial,Cliente E,2024-12-25,9:35,50,96,Sim,4,Baixa,Tecnico_11
1012,Incidente Crítico,Média Prioridade,Cancelado,Comercial,Cliente E,2025-03-24,18:05,225,96,Não,3,Média,Tecnico_2
7928,Suporte Técnico,Média Prioridade,Pendente,RH,Cliente C,2025-04-27,18:56,178,72,Não,2,Alta,Tecnico_7
6115,Incidente Crítico,Baixa Prioridade,Cancelado,Operações,Cliente C,2025-03-29,8:44,171,96,Não,5,Alta,Tecnico_8
9499,Incidente Crítico,Média Prioridade,Resolvido,TI,Cliente D,2025-03-19,16:53,65,96,Sim,2,Média,Tecnico_16
9957,Suporte Técnico,Alta Prioridade,Em Andamento,TI,Cliente A,2025-01-17,16:28,75,72,Não,5,Baixa,Tecnico_11
5309,Manutenção,Baixa Prioridade,Cancelado,Financeiro,Cliente D,2025-02-16,18:41,104,96,Não,2,Alta,Tecnico_20
3185,Manutenção,Baixa Prioridade,Cancelado,RH,Cliente A,2025-05-14,14:52,17,24,Sim,2,Média,Tecnico_1
6556,Manutenção,Baixa Prioridade,Pendente,Comercial,Cliente C,2025-05-02,18:47,204,72,Não,2,Alta,Tecnico_4
2146,Suporte Técnico,Alta Prioridade,Pendente,RH,Cliente C,2025-03-02,8:42,129,96,Não,4,Baixa,Tecnico_13
7254,Manutenção,Baixa Prioridade,Pendente,Operações,Cliente A,2025-05-18,12:00,113,48,Não,4,Alta,Tecnico_3
2527,Manutenção,Baixa Prioridade,Cancelado,Comercial,Cliente D,2025-02-08,12:29,212,72,Não,4,Alta,Tecnico_1
9740,Manutenção,Baixa Prioridade,Pendente,Financeiro,Cliente C,2025-03-07,14:51,100,48,Não,5,Alta,Tecnico_14
1964,Solicitação de Serviço,Alta Prioridade,Em Andamento,Operações,Cliente A,2025-04-19,18:00,51,24,Não,2,Alta,Tecnico_7
5585,Atendimento ao Cliente,Alta Prioridade,Em Andamento,Financeiro,Cliente D,2025-01-30,14:35,77,72,Não,2,Média,Tecnico_5
1749,Atendimento ao Cliente,Média Prioridade,Pendente,RH,Cliente D,2025-02-06,14:11,96,48,Não,5,Alta,Tecnico_15
2084,Incidente Crítico,Média Prioridade,Cancelado,Comercial,Cliente D,2025-02-04,14:53,97,72,Não,5,Alta,Tecnico_11
4096,Manutenção,Baixa Prioridade,Em Andamento,RH,Cliente B,2025-04-21,15:37,6,48,Sim,4,Alta,Tecnico_10
6191,Solicitação de Serviço,Alta Prioridade,Pendente,Comercial,Cliente E,2025-01-28,17:35,105,24,Não,3,Alta,Tecnico_2
5027,Atendimento ao Cliente,Média Prioridade,Pendente,TI,Cliente D,2025-04-22,18:55,114,24,Não,2,Baixa,Tecnico_4
7469,Suporte Técnico,Baixa Prioridade,Resolvido,Operações,Cliente B,2025-03-02,11:16,41,24,Não,5,Baixa,Tecnico_14
1442,Solicitação de Serviço,Baixa Prioridade,Em Andamento,Comercial,Cliente B,2024-12-19,12:41,154,48,Não,5,Média,Tecnico_3
4352,Atendimento ao Cliente,Média Prioridade,Resolvido,RH,Cliente C,2025-06-01,9:55,186,48,Não,2,Baixa,Tecnico_2
6736,Incidente Crítico,Baixa Prioridade,Resolvido,Operações,Cliente E,2025-04-10,14:16,195,48,Não,5,Média,Tecnico_18
1188,Incidente Crítico,Alta Prioridade,Pendente,Operações,Cliente B,2025-03-08,12:25,208,96,Não,2,Média,Tecnico_9
1827,Atendimento ao Cliente,Média Prioridade,Pendente,TI,Cliente B,2025-03-27,12:05,232,48,Não,4,Média,Tecnico_17
3770,Suporte Técnico,Alta Prioridade,Resolvido,Comercial,Cliente C,2025-02-28,18:18,140,48,Não,3,Média,Tecnico_1
9247,Solicitação de Serviço,Alta Prioridade,Pendente,Comercial,Cliente A,2025-03-01,17:03,75,24,Não,4,Alta,Tecnico_17
2871,Atendimento ao Cliente,Baixa Prioridade,Pendente,Comercial,Cliente A,2024-12-15,11:44,179,24,Não,2,Alta,Tecnico_7
8919,Incidente Crítico,Baixa Prioridade,Cancelado,Financeiro,Cliente D,2025-05-18,17:00,20,48,Sim,3,Baixa,Tecnico_6
5351,Suporte Técnico,Baixa Prioridade,Resolvido,Financeiro,Cliente C,2025-02-24,16:08,172,48,Não,2,Média,Tecnico_19
5363,Atendimento ao Cliente,Média Prioridade,Cancelado,Financeiro,Cliente C,2025-02-03,18:10,19,72,Sim,1,Baixa,Tecnico_19
2643,Manutenção,Alta Prioridade,Resolvido,Comercial,Cliente A,2025-01-01,8:16,44,72,Sim,3,Baixa,Tecnico_20
6536,Incidente Crítico,Alta Prioridade,Cancelado,RH,Cliente B,2025-05-05,9:25,164,24,Não,1,Baixa,Tecnico_14
9827,Incidente Crítico,Baixa Prioridade,Cancelado,TI,Cliente C,2025-01-26,11:24,32,24,Não,4,Alta,Tecnico_1
7394,Manutenção,Alta Prioridade,Resolvido,RH,Cliente B,2025-01-12,14:15,56,24,Não,3,Alta,Tecnico_19
6612,Solicitação de Serviço,Alta Prioridade,Pendente,RH,Cliente B,2025-05-12,8:19,171,48,Não,3,Média,Tecnico_4
2335,Solicitação de Serviço,Alta Prioridade,Pendente,RH,Cliente C,2025-04-17,15:18,43,96,Sim,2,Baixa,Tecnico_13
5687,Manutenção,Alta Prioridade,Resolvido,TI,Cliente D,2025-01-20,11:36,52,48,Não,5,Baixa,Tecnico_9
8467,Atendimento ao Cliente,Média Prioridade,Resolvido,Comercial,Cliente A,2025-06-04,17:10,39,24,Não,4,Média,Tecnico_19
4860,Suporte Técnico,Média Prioridade,Resolvido,Financeiro,Cliente D,2025-05-22,10:31,176,48,Não,2,Baixa,Tecnico_5
6504,Solicitação de Serviço,Baixa Prioridade,Em Andamento,TI,Cliente E,2025-02-15,8:43,12,72,Sim,3,Baixa,Tecnico_20
3374,Atendimento ao Cliente,Baixa Prioridade,Em Andamento,Operações,Cliente B,2025-06-09,10:01,132,72,Não,1,Alta,Tecnico_17
8563,Suporte Técnico,Média Prioridade,Pendente,Financeiro,Cliente E,2025-02-13,11:24,136,48,Não,1,Alta,Tecnico_20
8193,Atendimento ao Cliente,Alta Prioridade,Em Andamento,RH,Cliente A,2025-01-05,13:57,191,24,Não,2,Baixa,Tecnico_15
5786,Atendimento ao Cliente,Baixa Prioridade,Resolvido,Operações,Cliente D,2025-01-26,10:30,88,24,Não,3,Média,Tecnico_16
2286,Incidente Crítico,Alta Prioridade,Resolvido,Financeiro,Cliente B,2025-04-14,18:10,121,24,Não,4,Média,Tecnico_19
8161,Manutenção,Baixa Prioridade,Pendente,Operações,Cliente B,2024-12-12,15:14,89,24,Não,3,Média,Tecnico_19
4752,Incidente Crítico,Média Prioridade,Em Andamento,Financeiro,Cliente D,2025-01-10,14:32,169,48,Não,2,Baixa,Tecnico_4
7089,Solicitação de Serviço,Baixa Prioridade,Cancelado,RH,Cliente B,2025-02-24,18:31,202,72,Não,1,Média,Tecnico_10
5231,Solicitação de Serviço,Baixa Prioridade,Resolvido,Operações,Cliente B,2025-04-22,17:29,24,48,Sim,5,Média,Tecnico_18
8652,Suporte Técnico,Baixa Prioridade,Cancelado,Financeiro,Cliente C,2025-05-08,17:05,65,48,Não,3,Baixa,Tecnico_16
2226,Solicitação de Serviço,Baixa Prioridade,Cancelado,RH,Cliente E,2025-02-25,16:59,169,96,Não,3,Média,Tecnico_2
4335,Suporte Técnico,Média Prioridade,Cancelado,TI,Cliente C,2025-03-03,9:38,146,24,Não,1,Média,Tecnico_7
3206,Atendimento ao Cliente,Média Prioridade,Cancelado,TI,Cliente B,2025-04-03,11:37,95,48,Não,2,Média,Tecnico_3
4191,Incidente Crítico,Baixa Prioridade,Cancelado,Financeiro,Cliente E,2025-03-03,11:36,41,72,Sim,4,Média,Tecnico_5
6354,Atendimento ao Cliente,Média Prioridade,Cancelado,Financeiro,Cliente C,2025-01-05,16:25,60,24,Não,2,Média,Tecnico_18
7719,Manutenção,Alta Prioridade,Pendente,Comercial,Cliente B,2025-02-11,8:04,216,48,Não,3,Média,Tecnico_5
7109,Solicitação de Serviço,Média Prioridade,Cancelado,Comercial,Cliente A,2025-01-29,13:21,226,96,Não,2,Alta,Tecnico_13
2836,Atendimento ao Cliente,Baixa Prioridade,Resolvido,RH,Cliente B,2025-03-20,14:44,70,24,Não,2,Média,Tecnico_15
3240,Solicitação de Serviço,Alta Prioridade,Pendente,RH,Cliente A,2025-04-14,9:38,106,72,Não,3,Alta,Tecnico_9
3805,Manutenção,Baixa Prioridade,Em Andamento,Comercial,Cliente E,2025-02-12,16:50,227,72,Não,5,Alta,Tecnico_10
3370,Atendimento ao Cliente,Baixa Prioridade,Cancelado,Comercial,Cliente D,2025-04-19,17:20,213,96,Não,3,Alta,Tecnico_15
3998,Manutenção,Baixa Prioridade,Resolvido,TI,Cliente E,2025-06-03,17:20,1,24,Sim,4,Baixa,Tecnico_17
7055,Manutenção,Alta Prioridade,Cancelado,Operações,Cliente C,2025-05-23,12:06,91,72,Não,2,Média,Tecnico_3
9054,Solicitação de Serviço,Média Prioridade,Cancelado,Financeiro,Cliente D,2025-05-19,9:44,218,72,Não,3,Baixa,Tecnico_3
3150,Manutenção,Média Prioridade,Pendente,Operações,Cliente C,2025-05-02,17:46,196,48,Não,2,Alta,Tecnico_16
9140,Suporte Técnico,Alta Prioridade,Em Andamento,RH,Cliente C,2025-06-04,11:20,113,96,Não,5,Baixa,Tecnico_19
6027,Solicitação de Serviço,Baixa Prioridade,Em Andamento,TI,Cliente C,2025-05-02,16:59,80,48,Não,5,Média,Tecnico_1
7047,Suporte Técnico,Média Prioridade,Resolvido,RH,Cliente D,2024-12-13,18:17,47,48,Sim,3,Alta,Tecnico_13
4090,Manutenção,Média Prioridade,Resolvido,RH,Cliente C,2025-03-01,17:42,124,96,Não,5,Alta,Tecnico_8
2198,Atendimento ao Cliente,Alta Prioridade,Pendente,Comercial,Cliente E,2025-02-19,17:10,38,24,Não,4,Alta,Tecnico_17
6515,Suporte Técnico,Média Prioridade,Resolvido,Comercial,Cliente E,2024-12-22,13:00,122,72,Não,3,Alta,Tecnico_2
9993,Manutenção,Alta Prioridade,Em Andamento,RH,Cliente E,2025-03-07,18:55,234,48,Não,5,Alta,Tecnico_9
9074,Solicitação de Serviço,Baixa Prioridade,Pendente,Operações,Cliente A,2025-05-19,13:12,32,24,Não,2,Baixa,Tecnico_20
5833,Manutenção,Média Prioridade,Cancelado,RH,Cliente C,2025-04-10,16:56,119,96,Não,1,Média,Tecnico_18
4326,Atendimento ao Cliente,Alta Prioridade,Cancelado,Financeiro,Cliente A,2025-01-14,10:58,217,48,Não,3,Alta,Tecnico_15
9308,Suporte Técnico,Alta Prioridade,Cancelado,Financeiro,Cliente A,2025-06-10,16:18,109,96,Não,4,Baixa,Tecnico_11
5991,Solicitação de Serviço,Média Prioridade,Cancelado,Financeiro,Cliente E,2025-04-22,11:20,213,24,Não,1,Média,Tecnico_6
8784,Manutenção,Média Prioridade,Pendente,Financeiro,Cliente C,2025-02-03,11:24,26,96,Sim,4,Alta,Tecnico_7
9099,Suporte Técnico,Alta Prioridade,Resolvido,Operações,Cliente C,2025-06-04,18:28,168,96,Não,1,Média,Tecnico_7
6805,Incidente Crítico,Média Prioridade,Resolvido,Comercial,Cliente A,2024-12-22,16:57,41,96,Sim,1,Média,Tecnico_9
4900,Solicitação de Serviço,Alta Prioridade,Em Andamento,Comercial,Cliente B,2025-05-04,8:02,73,48,Não,5,Alta,Tecnico_1
9650,Solicitação de Serviço,Alta Prioridade,Resolvido,RH,Cliente B,2025-03-30,18:57,111,48,Não,2,Alta,Tecnico_12
3714,Solicitação de Serviço,Alta Prioridade,Resolvido,TI,Cliente C,2024-12-27,11:04,134,48,Não,1,Média,Tecnico_13
9870,Manutenção,Baixa Prioridade,Resolvido,TI,Cliente C,2025-02-06,13:02,90,96,Sim,4,Média,Tecnico_4
7821,Solicitação de Serviço,Baixa Prioridade,Cancelado,TI,Cliente A,2025-05-05,9:31,119,96,Não,2,Baixa,Tecnico_18
6070,Suporte Técnico,Baixa Prioridade,Pendente,Comercial,Cliente C,2025-06-10,10:48,96,24,Não,2,Alta,Tecnico_14
7885,Manutenção,Alta Prioridade,Resolvido,TI,Cliente B,2025-04-25,8:50,155,48,Não,2,Baixa,Tecnico_1
5666,Manutenção,Baixa Prioridade,Pendente,RH,Cliente A,2025-04-04,13:26,47,96,Sim,3,Alta,Tecnico_16
7081,Incidente Crítico,Média Prioridade,Pendente,Operações,Cliente D,2025-01-16,8:40,240,72,Não,2,Alta,Tecnico_5
1844,Atendimento ao Cliente,Baixa Prioridade,Pendente,TI,Cliente D,2025-04-28,14:54,88,72,Não,3,Alta,Tecnico_5
1980,Solicitação de Serviço,Alta Prioridade,Em Andamento,Operações,Cliente A,2025-01-21,10:59,119,48,Não,4,Média,Tecnico_2
1152,Manutenção,Baixa Prioridade,Em Andamento,Operações,Cliente E,2025-01-23,8:09,232,96,Não,1,Baixa,Tecnico_13
3105,Manutenção,Baixa Prioridade,Pendente,RH,Cliente D,2025-03-08,13:26,134,24,Não,2,Média,Tecnico_20
3120,Suporte Técnico,Média Prioridade,Resolvido,TI,Cliente B,2024-12-14,12:22,182,96,Não,5,Média,Tecnico_5
1831,Manutenção,Baixa Prioridade,Em Andamento,Comercial,Cliente D,2025-04-28,18:03,212,24,Não,4,Média,Tecnico_17
6903,Incidente Crítico,Alta Prioridade,Em Andamento,Operações,Cliente D,2025-01-27,17:10,43,24,Não,2,Baixa,Tecnico_2
6848,Manutenção,Média Prioridade,Pendente,TI,Cliente E,2025-04-03,14:31,97,72,Não,3,Média,Tecnico_16
7465,Atendimento ao Cliente,Alta Prioridade,Pendente,RH,Cliente B,2025-03-13,17:35,117,72,Não,2,Alta,Tecnico_8
4610,Atendimento ao Cliente,Alta Prioridade,Pendente,TI,Cliente B,2025-04-15,12:28,167,96,Não,3,Alta,Tecnico_11
4907,Suporte Técnico,Baixa Prioridade,Pendente,Financeiro,Cliente B,2025-01-23,13:00,44,48,Sim,2,Alta,Tecnico_11
4042,Manutenção,Média Prioridade,Cancelado,Comercial,Cliente D,2025-05-01,14:56,164,96,Não,1,Alta,Tecnico_1
1377,Atendimento ao Cliente,Média Prioridade,Resolvido,Financeiro,Cliente E,2025-02-25,8:34,27,24,Não,4,Alta,Tecnico_8
6382,Manutenção,Média Prioridade,Em Andamento,Financeiro,Cliente B,2025-05-20,16:13,53,96,Sim,2,Baixa,Tecnico_14
8794,Manutenção,Alta Prioridade,Pendente,RH,Cliente B,2025-04-01,17:36,118,72,Não,2,Alta,Tecnico_16
6962,Atendimento ao Cliente,Média Prioridade,Resolvido,TI,Cliente D,2025-04-13,11:47,112,72,Não,2,Baixa,Tecnico_19
6300,Suporte Técnico,Média Prioridade,Pendente,Financeiro,Cliente C,2025-05-07,8:20,154,96,Não,2,Média,Tecnico_10
9046,Manutenção,Alta Prioridade,Em Andamento,TI,Cliente C,2024-12-27,14:34,225,72,Não,3,Alta,Tecnico_11
7520,Manutenção,Baixa Prioridade,Resolvido,Comercial,Cliente E,2025-05-10,13:34,204,72,Não,3,Alta,Tecnico_9
7066,Incidente Crítico,Média Prioridade,Resolvido,Financeiro,Cliente E,2025-04-13,16:08,212,72,Não,3,Alta,Tecnico_19
6869,Manutenção,Média Prioridade,Pendente,Operações,Cliente C,2025-02-12,18:33,130,72,Não,2,Média,Tecnico_1
