ID,Tipo_Servico,Categoria,Status,Departamento,Cliente,Data_Abertura,Hora_Abertura,Tempo_Resolucao_Horas,SLA_Contratado_Horas,Dentro_SLA,Satisfacao_Cliente,Complexidade,Responsavel
9599,Solicitação de Serviço,Alta Prioridade,Resolvido,RH,Cliente E,2025-01-18,8:44,183,96,Não,4,Baixa,Tecnico_20
2773,Manutenção,Alta Prioridade,Pendente,Financeiro,Cliente C,2025-05-29,9:32,215,24,Não,4,Alta,Tecnico_7
7145,Solicitação de Serviço,Baixa Prioridade,Resolvido,Financeiro,Cliente A,2025-03-04,11:49,234,72,Não,3,Média,Tecnico_20
8106,Suporte Técnico,Alta Prioridade,Cancelado,Comercial,Cliente A,2025-05-08,10:21,129,24,Não,2,Média,Tecnico_12
8566,Incidente Crítico,Média Prioridade,Cancelado,Financeiro,Cliente D,2024-12-21,8:22,80,96,Sim,2,Média,Tecnico_5
1823,Suporte Técnico,Média Prioridade,Cancelado,Financeiro,Cliente C,2025-01-23,10:14,218,72,Não,1,Média,Tecnico_12
4614,Solicitação de Serviço,Baixa Prioridade,Em Andamento,RH,Cliente A,2025-02-18,11:49,220,96,Não,1,Média,Tecnico_2
9135,Solicitação de Serviço,Média Prioridade,Em Andamento,Financeiro,Cliente E,2024-12-24,16:55,91,96,Sim,4,Alta,Tecnico_5
1938,Manutenção,Baixa Prioridade,Cancelado,Financeiro,Cliente D,2025-02-08,17:04,40,96,Sim,3,Média,Tecnico_8
4638,Suporte Técnico,Alta Prioridade,Cancelado,Operações,Cliente B,2025-01-29,17:31,26,48,Sim,1,Alta,Tecnico_20
7687,Suporte Técnico,Média Prioridade,Em Andamento,Operações,Cliente B,2025-04-09,15:56,113,96,Não,2,Média,Tecnico_16
4330,Manutenção,Média Prioridade,Em Andamento,TI,Cliente E,2025-02-09,8:16,171,24,Não,3,Alta,Tecnico_11
2442,Solicitação de Serviço,Média Prioridade,Resolvido,Financeiro,Cliente D,2025-06-01,11:31,104,96,Não,2,Baixa,Tecnico_4
4514,Manutenção,Média Prioridade,Em Andamento,Financeiro,Cliente B,2025-01-16,11:35,212,96,Não,1,Alta,Tecnico_17
7759,Incidente Crítico,Alta Prioridade,Em Andamento,TI,Cliente A,2025-06-06,15:30,47,96,Sim,1,Alta,Tecnico_3
3422,Suporte Técnico,Baixa Prioridade,Cancelado,TI,Cliente A,2025-01-04,9:07,194,24,Não,5,Alta,Tecnico_6
7788,Solicitação de Serviço,Baixa Prioridade,Resolvido,Financeiro,Cliente E,2025-01-01,9:28,147,72,Não,4,Alta,Tecnico_19
8496,Solicitação de Serviço,Média Prioridade,Pendente,RH,Cliente E,2025-03-26,15:23,66,24,Não,4,Baixa,Tecnico_9
8036,Suporte Técnico,Média Prioridade,Pendente,RH,Cliente A,2025-02-24,9:33,195,72,Não,2,Alta,Tecnico_5
4898,Manutenção,Alta Prioridade,Em Andamento,Financeiro,Cliente B,2025-03-02,8:24,140,48,Não,1,Alta,Tecnico_5
1548,Manutenção,Alta Prioridade,Pendente,RH,Cliente D,2025-02-06,12:47,122,72,Não,1,Média,Tecnico_11
4162,Incidente Crítico,Média Prioridade,Resolvido,Financeiro,Cliente B,2025-03-18,15:51,51,72,Sim,3,Média,Tecnico_15
3640,Atendimento ao Cliente,Alta Prioridade,Em Andamento,Comercial,Cliente B,2025-02-24,13:30,163,72,Não,1,Alta,Tecnico_5
4072,Atendimento ao Cliente,Baixa Prioridade,Em Andamento,TI,Cliente A,2025-04-05,14:53,84,24,Não,5,Alta,Tecnico_13
6099,Manutenção,Baixa Prioridade,Cancelado,Operações,Cliente A,2025-01-23,12:03,227,96,Não,1,Média,Tecnico_9
7662,Suporte Técnico,Alta Prioridade,Pendente,TI,Cliente E,2025-04-13,17:05,26,24,Não,5,Média,Tecnico_1
6095,Suporte Técnico,Média Prioridade,Em Andamento,Financeiro,Cliente D,2025-04-10,17:49,188,96,Não,1,Média,Tecnico_20
4029,Solicitação de Serviço,Alta Prioridade,Cancelado,Financeiro,Cliente B,2024-12-24,18:16,213,96,Não,1,Baixa,Tecnico_18
1328,Manutenção,Média Prioridade,Cancelado,Comercial,Cliente C,2025-01-12,13:35,184,96,Não,2,Alta,Tecnico_14
5576,Atendimento ao Cliente,Alta Prioridade,Cancelado,TI,Cliente B,2025-04-07,13:32,146,96,Não,5,Média,Tecnico_9
7389,Manutenção,Alta Prioridade,Pendente,Operações,Cliente D,2025-05-18,10:53,240,72,Não,2,Alta,Tecnico_3
5588,Suporte Técnico,Baixa Prioridade,Cancelado,Operações,Cliente A,2025-01-06,12:29,145,48,Não,3,Média,Tecnico_12
8452,Suporte Técnico,Baixa Prioridade,Pendente,TI,Cliente B,2024-12-12,12:16,6,48,Sim,2,Média,Tecnico_5
8702,Incidente Crítico,Média Prioridade,Pendente,TI,Cliente A,2024-12-15,9:34,206,24,Não,5,Baixa,Tecnico_16
2223,Manutenção,Média Prioridade,Pendente,Financeiro,Cliente C,2025-05-14,13:57,183,72,Não,4,Alta,Tecnico_8
1865,Atendimento ao Cliente,Baixa Prioridade,Em Andamento,RH,Cliente A,2025-04-23,8:29,217,96,Não,3,Baixa,Tecnico_2
6644,Atendimento ao Cliente,Alta Prioridade,Cancelado,Comercial,Cliente C,2025-05-18,11:58,187,72,Não,4,Média,Tecnico_16
6659,Incidente Crítico,Média Prioridade,Em Andamento,Operações,Cliente A,2025-03-22,8:02,91,48,Não,3,Baixa,Tecnico_13
9902,Atendimento ao Cliente,Alta Prioridade,Resolvido,Financeiro,Cliente D,2024-12-12,8:16,211,48,Não,2,Alta,Tecnico_7
8130,Incidente Crítico,Média Prioridade,Cancelado,Operações,Cliente A,2025-04-07,12:19,196,72,Não,5,Baixa,Tecnico_5
6885,Solicitação de Serviço,Alta Prioridade,Em Andamento,TI,Cliente E,2024-12-20,12:23,217,96,Não,3,Baixa,Tecnico_17
6407,Suporte Técnico,Alta Prioridade,Cancelado,Financeiro,Cliente A,2025-04-27,11:38,57,48,Não,1,Média,Tecnico_4
5605,Manutenção,Alta Prioridade,Pendente,RH,Cliente E,2025-01-28,13:52,184,24,Não,2,Média,Tecnico_4
4014,Atendimento ao Cliente,Alta Prioridade,Pendente,Financeiro,Cliente C,2025-04-03,12:00,200,48,Não,3,Baixa,Tecnico_4
4327,Manutenção,Média Prioridade,Resolvido,Operações,Cliente E,2025-02-27,18:25,18,48,Sim,3,Baixa,Tecnico_19
8513,Atendimento ao Cliente,Alta Prioridade,Pendente,Financeiro,Cliente C,2025-03-22,17:57,221,48,Não,3,Baixa,Tecnico_5
1051,Incidente Crítico,Baixa Prioridade,Cancelado,TI,Cliente B,2025-05-28,12:21,148,24,Não,2,Baixa,Tecnico_17
4126,Solicitação de Serviço,Baixa Prioridade,Pendente,TI,Cliente C,2025-03-29,11:46,92,96,Sim,3,Média,Tecnico_9
4939,Incidente Crítico,Alta Prioridade,Pendente,RH,Cliente C,2025-05-15,11:14,76,72,Não,4,Alta,Tecnico_16
8824,Suporte Técnico,Baixa Prioridade,Pendente,RH,Cliente D,2025-01-30,12:02,221,96,Não,5,Alta,Tecnico_9
9636,Atendimento ao Cliente,Alta Prioridade,Resolvido,Operações,Cliente C,2025-01-17,14:20,103,72,Não,2,Média,Tecnico_19
7014,Incidente Crítico,Média Prioridade,Resolvido,Comercial,Cliente C,2025-04-21,9:59,192,24,Não,2,Alta,Tecnico_3
2481,Suporte Técnico,Alta Prioridade,Cancelado,Financeiro,Cliente B,2025-04-27,10:16,12,24,Sim,2,Média,Tecnico_2
8900,Manutenção,Média Prioridade,Cancelado,TI,Cliente E,2025-05-12,14:33,14,48,Sim,5,Baixa,Tecnico_17
6839,Incidente Crítico,Média Prioridade,Cancelado,Financeiro,Cliente A,2025-03-29,10:16,144,72,Não,2,Média,Tecnico_15
2433,Atendimento ao Cliente,Média Prioridade,Resolvido,RH,Cliente D,2024-12-31,10:24,204,24,Não,4,Alta,Tecnico_2
3617,Atendimento ao Cliente,Média Prioridade,Resolvido,Financeiro,Cliente B,2025-01-21,11:07,138,24,Não,2,Média,Tecnico_10
6601,Manutenção,Média Prioridade,Resolvido,TI,Cliente A,2025-02-23,17:59,167,72,Não,5,Baixa,Tecnico_4
2450,Incidente Crítico,Alta Prioridade,Resolvido,RH,Cliente B,2025-06-09,18:01,137,24,Não,5,Alta,Tecnico_1
5718,Solicitação de Serviço,Alta Prioridade,Cancelado,Comercial,Cliente E,2025-03-13,18:16,97,72,Não,4,Baixa,Tecnico_20
8434,Manutenção,Baixa Prioridade,Pendente,Operações,Cliente E,2025-05-30,14:13,151,24,Não,4,Alta,Tecnico_17
4585,Atendimento ao Cliente,Alta Prioridade,Resolvido,Financeiro,Cliente C,2025-05-08,12:43,237,72,Não,2,Média,Tecnico_10
8365,Suporte Técnico,Média Prioridade,Cancelado,RH,Cliente A,2025-05-21,17:46,78,48,Não,4,Baixa,Tecnico_19
3371,Manutenção,Alta Prioridade,Cancelado,Financeiro,Cliente C,2025-03-12,12:35,190,48,Não,4,Alta,Tecnico_17
5435,Solicitação de Serviço,Alta Prioridade,Cancelado,RH,Cliente D,2024-12-13,9:52,80,24,Não,2,Média,Tecnico_18
9836,Suporte Técnico,Alta Prioridade,Resolvido,Financeiro,Cliente B,2025-01-03,8:20,51,72,Sim,5,Baixa,Tecnico_15
8307,Suporte Técnico,Média Prioridade,Resolvido,RH,Cliente D,2025-01-19,11:43,77,48,Não,1,Alta,Tecnico_16
3136,Manutenção,Alta Prioridade,Resolvido,Financeiro,Cliente B,2025-04-05,14:37,169,24,Não,4,Média,Tecnico_3
2420,Suporte Técnico,Média Prioridade,Pendente,RH,Cliente B,2025-05-29,9:56,173,24,Não,3,Baixa,Tecnico_9
9275,Incidente Crítico,Alta Prioridade,Cancelado,Financeiro,Cliente B,2025-02-19,15:09,202,96,Não,3,Baixa,Tecnico_1
5646,Atendimento ao Cliente,Alta Prioridade,Pendente,Operações,Cliente B,2025-02-07,14:51,26,24,Não,4,Média,Tecnico_5
9737,Suporte Técnico,Média Prioridade,Em Andamento,TI,Cliente B,2025-04-04,9:00,199,48,Não,4,Baixa,Tecnico_5
4737,Suporte Técnico,Alta Prioridade,Pendente,RH,Cliente D,2025-01-15,12:33,29,24,Não,2,Baixa,Tecnico_15
3269,Solicitação de Serviço,Média Prioridade,Cancelado,RH,Cliente D,2025-03-03,15:11,155,96,Não,5,Alta,Tecnico_12
6742,Manutenção,Média Prioridade,Pendente,Financeiro,Cliente D,2025-03-07,13:41,78,72,Não,4,Alta,Tecnico_4
6309,Suporte Técnico,Alta Prioridade,Resolvido,Operações,Cliente B,2025-04-12,8:20,24,96,Sim,1,Baixa,Tecnico_11
3641,Manutenção,Baixa Prioridade,Resolvido,Financeiro,Cliente D,2025-01-07,17:10,25,72,Sim,3,Média,Tecnico_16
1257,Atendimento ao Cliente,Baixa Prioridade,Resolvido,Financeiro,Cliente B,2025-01-08,14:59,168,72,Não,5,Alta,Tecnico_15
2183,Incidente Crítico,Baixa Prioridade,Cancelado,Financeiro,Cliente D,2025-05-06,9:36,15,96,Sim,2,Média,Tecnico_12
8906,Incidente Crítico,Baixa Prioridade,Pendente,Operações,Cliente B,2024-12-19,10:59,80,96,Sim,1,Alta,Tecnico_19
7877,Incidente Crítico,Alta Prioridade,Resolvido,Financeiro,Cliente D,2025-01-11,8:45,184,48,Não,1,Baixa,Tecnico_3
3631,Solicitação de Serviço,Média Prioridade,Em Andamento,Financeiro,Cliente D,2025-05-23,15:50,37,24,Não,4,Baixa,Tecnico_20
9415,Suporte Técnico,Baixa Prioridade,Pendente,RH,Cliente B,2025-02-02,14:23,208,96,Não,3,Baixa,Tecnico_18
6135,Solicitação de Serviço,Baixa Prioridade,Cancelado,Financeiro,Cliente A,2025-04-16,11:51,115,48,Não,3,Baixa,Tecnico_2
1511,Atendimento ao Cliente,Baixa Prioridade,Pendente,Comercial,Cliente E,2025-05-27,15:28,72,48,Não,1,Alta,Tecnico_18
6151,Manutenção,Média Prioridade,Em Andamento,RH,Cliente A,2025-02-10,15:14,41,24,Não,1,Baixa,Tecnico_3
7776,Suporte Técnico,Alta Prioridade,Em Andamento,Comercial,Cliente D,2025-05-05,16:00,176,48,Não,3,Média,Tecnico_11
3065,Incidente Crítico,Alta Prioridade,Resolvido,TI,Cliente E,2025-02-27,12:43,161,24,Não,4,Média,Tecnico_4
1212,Atendimento ao Cliente,Alta Prioridade,Resolvido,Financeiro,Cliente D,2025-06-01,13:16,75,48,Não,3,Baixa,Tecnico_10
4196,Incidente Crítico,Média Prioridade,Cancelado,TI,Cliente C,2025-05-07,17:31,238,24,Não,3,Média,Tecnico_16
4020,Manutenção,Média Prioridade,Cancelado,RH,Cliente B,2025-03-24,9:06,104,48,Não,4,Alta,Tecnico_19
2487,Suporte Técnico,Alta Prioridade,Pendente,TI,Cliente A,2025-04-03,12:37,101,72,Não,3,Baixa,Tecnico_2
2809,Manutenção,Alta Prioridade,Em Andamento,Comercial,Cliente B,2025-04-06,13:58,86,24,Não,1,Baixa,Tecnico_14
7168,Suporte Técnico,Alta Prioridade,Resolvido,RH,Cliente B,2025-01-06,10:22,110,72,Não,2,Média,Tecnico_3
4481,Manutenção,Alta Prioridade,Em Andamento,RH,Cliente A,2025-05-21,14:09,85,48,Não,5,Alta,Tecnico_5
6398,Solicitação de Serviço,Baixa Prioridade,Em Andamento,TI,Cliente A,2025-03-31,8:43,171,96,Não,3,Média,Tecnico_6
9723,Incidente Crítico,Média Prioridade,Pendente,Operações,Cliente D,2025-02-11,15:14,204,24,Não,1,Baixa,Tecnico_20
9531,Atendimento ao Cliente,Baixa Prioridade,Em Andamento,RH,Cliente C,2025-01-29,16:51,101,96,Não,3,Média,Tecnico_16
1257,Atendimento ao Cliente,Baixa Prioridade,Pendente,TI,Cliente E,2025-03-24,18:33,1,48,Sim,2,Alta,Tecnico_4
4850,Atendimento ao Cliente,Média Prioridade,Cancelado,Operações,Cliente B,2025-01-08,12:08,202,96,Não,3,Alta,Tecnico_4
9437,Suporte Técnico,Baixa Prioridade,Cancelado,Financeiro,Cliente E,2025-04-15,12:35,159,48,Não,4,Baixa,Tecnico_19
3804,Atendimento ao Cliente,Alta Prioridade,Cancelado,TI,Cliente C,2025-02-19,17:40,75,24,Não,2,Alta,Tecnico_1
1381,Suporte Técnico,Baixa Prioridade,Pendente,Financeiro,Cliente C,2025-03-10,8:22,140,96,Não,1,Alta,Tecnico_20
9134,Incidente Crítico,Média Prioridade,Em Andamento,Financeiro,Cliente D,2025-05-19,18:03,215,96,Não,2,Alta,Tecnico_16
4881,Suporte Técnico,Baixa Prioridade,Resolvido,RH,Cliente D,2025-01-14,12:34,117,24,Não,1,Baixa,Tecnico_11
1134,Suporte Técnico,Média Prioridade,Em Andamento,Comercial,Cliente E,2024-12-30,15:26,69,72,Sim,5,Baixa,Tecnico_3
7103,Manutenção,Baixa Prioridade,Cancelado,Financeiro,Cliente E,2024-12-18,10:45,180,48,Não,4,Alta,Tecnico_3
3907,Suporte Técnico,Baixa Prioridade,Em Andamento,Comercial,Cliente A,2025-04-05,17:10,83,48,Não,5,Baixa,Tecnico_5
3339,Atendimento ao Cliente,Baixa Prioridade,Resolvido,Operações,Cliente A,2025-01-28,13:13,6,24,Sim,4,Baixa,Tecnico_6
2071,Incidente Crítico,Baixa Prioridade,Em Andamento,Comercial,Cliente D,2024-12-13,15:48,116,72,Não,2,Baixa,Tecnico_18
9916,Solicitação de Serviço,Alta Prioridade,Resolvido,Financeiro,Cliente B,2025-05-20,14:05,165,96,Não,5,Baixa,Tecnico_12
5340,Incidente Crítico,Média Prioridade,Pendente,Operações,Cliente A,2025-03-10,8:28,44,48,Sim,2,Baixa,Tecnico_9
4874,Incidente Crítico,Alta Prioridade,Resolvido,TI,Cliente E,2025-01-22,16:53,18,96,Sim,2,Alta,Tecnico_1
8320,Incidente Crítico,Média Prioridade,Pendente,Financeiro,Cliente B,2025-05-31,10:16,200,48,Não,3,Alta,Tecnico_2
5888,Solicitação de Serviço,Média Prioridade,Em Andamento,RH,Cliente D,2025-02-17,11:31,34,72,Sim,1,Baixa,Tecnico_4
7727,Solicitação de Serviço,Baixa Prioridade,Pendente,Comercial,Cliente B,2025-05-04,16:42,232,24,Não,2,Média,Tecnico_20
6243,Suporte Técnico,Média Prioridade,Pendente,Comercial,Cliente D,2025-01-14,11:05,54,96,Sim,5,Baixa,Tecnico_7
4922,Manutenção,Alta Prioridade,Em Andamento,Financeiro,Cliente A,2025-06-09,18:44,221,48,Não,4,Média,Tecnico_13
5972,Atendimento ao Cliente,Baixa Prioridade,Em Andamento,Comercial,Cliente E,2025-01-23,13:42,214,96,Não,3,Alta,Tecnico_15
7048,Incidente Crítico,Alta Prioridade,Em Andamento,TI,Cliente D,2025-05-03,8:15,31,24,Não,5,Alta,Tecnico_3
7747,Atendimento ao Cliente,Baixa Prioridade,Pendente,TI,Cliente A,2025-02-25,13:38,179,48,Não,3,Baixa,Tecnico_13
9414,Atendimento ao Cliente,Alta Prioridade,Cancelado,TI,Cliente D,2025-03-22,18:17,186,48,Não,2,Baixa,Tecnico_2
6558,Incidente Crítico,Baixa Prioridade,Resolvido,Financeiro,Cliente C,2025-03-10,11:56,75,96,Sim,3,Média,Tecnico_3
5957,Atendimento ao Cliente,Alta Prioridade,Cancelado,Comercial,Cliente D,2025-03-09,17:03,55,72,Sim,4,Baixa,Tecnico_16
3316,Manutenção,Alta Prioridade,Pendente,Comercial,Cliente E,2025-02-06,17:03,94,72,Não,5,Média,Tecnico_9
3275,Suporte Técnico,Média Prioridade,Resolvido,Operações,Cliente A,2024-12-18,17:10,175,72,Não,4,Baixa,Tecnico_20
9196,Manutenção,Média Prioridade,Resolvido,Financeiro,Cliente C,2025-04-09,15:31,160,72,Não,5,Média,Tecnico_19
8122,Suporte Técnico,Alta Prioridade,Resolvido,Operações,Cliente B,2025-05-25,13:07,89,24,Não,1,Alta,Tecnico_8
8342,Suporte Técnico,Alta Prioridade,Cancelado,Operações,Cliente D,2025-03-24,17:29,238,48,Não,2,Alta,Tecnico_17
2876,Atendimento ao Cliente,Alta Prioridade,Resolvido,TI,Cliente C,2025-04-11,10:33,56,96,Sim,4,Alta,Tecnico_5
1799,Manutenção,Alta Prioridade,Em Andamento,Comercial,Cliente A,2025-01-12,15:28,66,72,Sim,5,Média,Tecnico_14
8160,Incidente Crítico,Alta Prioridade,Pendente,Financeiro,Cliente C,2025-04-28,17:10,216,96,Não,3,Alta,Tecnico_2
3155,Atendimento ao Cliente,Baixa Prioridade,Resolvido,Financeiro,Cliente E,2025-05-18,10:55,47,72,Sim,4,Alta,Tecnico_14
9418,Atendimento ao Cliente,Alta Prioridade,Resolvido,TI,Cliente A,2025-03-15,12:31,214,72,Não,4,Baixa,Tecnico_14
5949,Solicitação de Serviço,Média Prioridade,Em Andamento,TI,Cliente D,2024-12-20,13:19,157,96,Não,4,Baixa,Tecnico_4
1664,Atendimento ao Cliente,Baixa Prioridade,Pendente,TI,Cliente C,2025-04-15,11:29,23,24,Sim,1,Alta,Tecnico_14
3456,Atendimento ao Cliente,Alta Prioridade,Cancelado,RH,Cliente B,2025-04-01,15:23,156,72,Não,4,Média,Tecnico_11
1390,Solicitação de Serviço,Alta Prioridade,Resolvido,Operações,Cliente A,2025-03-29,10:06,156,96,Não,2,Média,Tecnico_2
4483,Solicitação de Serviço,Média Prioridade,Cancelado,Comercial,Cliente C,2025-01-30,10:58,169,96,Não,3,Alta,Tecnico_6
8483,Incidente Crítico,Alta Prioridade,Em Andamento,Comercial,Cliente B,2024-12-12,10:01,107,48,Não,2,Baixa,Tecnico_3
4049,Solicitação de Serviço,Média Prioridade,Cancelado,RH,Cliente B,2025-02-02,8:40,23,24,Sim,1,Alta,Tecnico_4
1031,Solicitação de Serviço,Média Prioridade,Cancelado,Financeiro,Cliente A,2025-04-22,11:51,71,48,Não,2,Média,Tecnico_18
4339,Suporte Técnico,Média Prioridade,Em Andamento,TI,Cliente A,2025-01-02,11:16,114,96,Não,1,Alta,Tecnico_6
8784,Atendimento ao Cliente,Baixa Prioridade,Cancelado,Comercial,Cliente B,2025-02-18,18:27,152,48,Não,2,Baixa,Tecnico_15
1695,Manutenção,Baixa Prioridade,Cancelado,Comercial,Cliente A,2025-03-14,15:13,17,96,Sim,5,Alta,Tecnico_4
2021,Manutenção,Baixa Prioridade,Cancelado,Operações,Cliente E,2024-12-11,17:49,172,72,Não,4,Baixa,Tecnico_11
1706,Solicitação de Serviço,Baixa Prioridade,Resolvido,Operações,Cliente C,2025-01-03,18:58,33,24,Não,5,Média,Tecnico_2
2798,Suporte Técnico,Média Prioridade,Cancelado,Comercial,Cliente E,2025-01-01,17:03,155,24,Não,1,Baixa,Tecnico_18
9281,Incidente Crítico,Média Prioridade,Em Andamento,RH,Cliente E,2025-03-30,13:44,186,72,Não,5,Alta,Tecnico_14
8113,Atendimento ao Cliente,Média Prioridade,Em Andamento,TI,Cliente D,2024-12-28,9:21,109,72,Não,4,Alta,Tecnico_8
3711,Incidente Crítico,Alta Prioridade,Resolvido,Financeiro,Cliente A,2025-01-10,16:52,176,48,Não,1,Média,Tecnico_18
8491,Incidente Crítico,Alta Prioridade,Em Andamento,Comercial,Cliente B,2025-06-09,10:41,215,24,Não,4,Baixa,Tecnico_14
2313,Atendimento ao Cliente,Média Prioridade,Resolvido,Financeiro,Cliente D,2025-01-09,12:21,142,48,Não,4,Alta,Tecnico_12
5992,Incidente Crítico,Média Prioridade,Em Andamento,RH,Cliente C,2025-01-31,11:20,147,96,Não,2,Alta,Tecnico_2
8394,Suporte Técnico,Baixa Prioridade,Pendente,RH,Cliente A,2025-05-20,18:21,67,48,Não,4,Média,Tecnico_3
4727,Manutenção,Média Prioridade,Em Andamento,Financeiro,Cliente E,2025-01-24,9:01,49,96,Sim,5,Baixa,Tecnico_9
4018,Suporte Técnico,Baixa Prioridade,Pendente,Operações,Cliente E,2025-04-17,14:22,220,24,Não,3,Baixa,Tecnico_16
8087,Solicitação de Serviço,Média Prioridade,Pendente,Financeiro,Cliente A,2025-02-01,11:37,58,96,Sim,2,Alta,Tecnico_6
2325,Solicitação de Serviço,Alta Prioridade,Cancelado,Operações,Cliente B,2025-01-16,17:26,173,72,Não,5,Baixa,Tecnico_18
4159,Incidente Crítico,Baixa Prioridade,Cancelado,RH,Cliente B,2025-01-15,15:10,153,96,Não,3,Média,Tecnico_8
4639,Atendimento ao Cliente,Baixa Prioridade,Pendente,Financeiro,Cliente C,2025-02-13,9:49,162,96,Não,5,Alta,Tecnico_19
2707,Manutenção,Alta Prioridade,Em Andamento,TI,Cliente D,2025-06-02,13:41,208,96,Não,5,Baixa,Tecnico_10
9252,Solicitação de Serviço,Baixa Prioridade,Em Andamento,TI,Cliente A,2025-04-20,10:41,47,48,Sim,1,Média,Tecnico_17
2486,Solicitação de Serviço,Alta Prioridade,Cancelado,RH,Cliente C,2024-12-16,10:43,81,96,Sim,4,Média,Tecnico_16
8776,Atendimento ao Cliente,Alta Prioridade,Cancelado,Operações,Cliente E,2025-01-08,16:32,153,24,Não,4,Média,Tecnico_14
7867,Atendimento ao Cliente,Média Prioridade,Cancelado,TI,Cliente A,2025-03-27,17:27,20,24,Sim,1,Baixa,Tecnico_6
6019,Atendimento ao Cliente,Média Prioridade,Resolvido,Financeiro,Cliente E,2025-05-01,9:12,158,72,Não,1,Alta,Tecnico_13
6571,Manutenção,Baixa Prioridade,Em Andamento,Operações,Cliente B,2025-03-29,9:51,173,96,Não,4,Alta,Tecnico_4
8060,Incidente Crítico,Baixa Prioridade,Cancelado,Comercial,Cliente A,2025-03-16,11:31,186,48,Não,2,Média,Tecnico_11
6588,Atendimento ao Cliente,Alta Prioridade,Cancelado,Comercial,Cliente B,2025-03-09,10:46,139,72,Não,1,Baixa,Tecnico_7
9430,Incidente Crítico,Alta Prioridade,Em Andamento,TI,Cliente C,2025-02-12,13:47,16,24,Sim,5,Média,Tecnico_15
4751,Incidente Crítico,Baixa Prioridade,Em Andamento,RH,Cliente D,2025-03-12,17:44,41,96,Sim,5,Alta,Tecnico_15
2105,Solicitação de Serviço,Alta Prioridade,Pendente,Comercial,Cliente D,2025-02-01,18:35,28,24,Não,2,Média,Tecnico_8
1659,Manutenção,Alta Prioridade,Pendente,RH,Cliente C,2024-12-22,16:39,38,72,Sim,2,Baixa,Tecnico_1
8678,Manutenção,Baixa Prioridade,Resolvido,Comercial,Cliente A,2025-01-23,16:03,220,96,Não,1,Baixa,Tecnico_2
8743,Suporte Técnico,Alta Prioridade,Resolvido,TI,Cliente D,2024-12-15,18:39,93,48,Não,5,Baixa,Tecnico_9
9958,Solicitação de Serviço,Média Prioridade,Em Andamento,Operações,Cliente C,2025-04-15,14:53,229,96,Não,5,Média,Tecnico_5
1455,Suporte Técnico,Média Prioridade,Resolvido,RH,Cliente E,2025-04-03,16:59,9,48,Sim,3,Alta,Tecnico_14
9754,Suporte Técnico,Alta Prioridade,Em Andamento,Operações,Cliente C,2025-04-19,9:23,8,96,Sim,2,Média,Tecnico_12
1102,Incidente Crítico,Baixa Prioridade,Resolvido,RH,Cliente C,2025-06-04,15:57,158,24,Não,5,Média,Tecnico_1
4388,Manutenção,Alta Prioridade,Pendente,Operações,Cliente B,2024-12-17,13:40,69,24,Não,1,Alta,Tecnico_13
8091,Suporte Técnico,Alta Prioridade,Pendente,Comercial,Cliente A,2025-01-24,11:27,24,24,Sim,3,Alta,Tecnico_1
7387,Suporte Técnico,Alta Prioridade,Resolvido,Financeiro,Cliente D,2025-03-06,15:58,35,24,Não,1,Alta,Tecnico_19
7883,Solicitação de Serviço,Alta Prioridade,Em Andamento,Financeiro,Cliente B,2025-02-08,18:09,36,72,Sim,2,Baixa,Tecnico_7
4366,Incidente Crítico,Média Prioridade,Em Andamento,Comercial,Cliente A,2024-12-26,12:39,112,72,Não,1,Média,Tecnico_5
6743,Atendimento ao Cliente,Média Prioridade,Em Andamento,TI,Cliente A,2025-01-26,12:00,220,72,Não,5,Média,Tecnico_4
7502,Atendimento ao Cliente,Alta Prioridade,Em Andamento,Financeiro,Cliente B,2025-04-05,15:53,130,72,Não,4,Alta,Tecnico_8
2053,Atendimento ao Cliente,Média Prioridade,Resolvido,TI,Cliente D,2025-04-21,8:00,123,72,Não,4,Baixa,Tecnico_5
4768,Manutenção,Alta Prioridade,Pendente,Financeiro,Cliente E,2025-04-24,14:23,86,96,Sim,4,Baixa,Tecnico_9
1479,Manutenção,Baixa Prioridade,Em Andamento,Financeiro,Cliente C,2025-04-20,17:23,6,72,Sim,2,Alta,Tecnico_3
8346,Suporte Técnico,Baixa Prioridade,Cancelado,Comercial,Cliente C,2025-02-19,12:28,86,96,Sim,3,Média,Tecnico_20
2556,Manutenção,Baixa Prioridade,Em Andamento,TI,Cliente B,2025-05-22,11:55,56,48,Não,2,Média,Tecnico_7
7224,Incidente Crítico,Alta Prioridade,Pendente,Comercial,Cliente D,2024-12-11,16:58,228,96,Não,3,Baixa,Tecnico_11
4127,Manutenção,Média Prioridade,Pendente,TI,Cliente E,2025-02-18,14:38,108,96,Não,4,Média,Tecnico_4
7184,Incidente Crítico,Alta Prioridade,Resolvido,Financeiro,Cliente C,2025-04-20,13:17,151,96,Não,2,Baixa,Tecnico_11
5587,Manutenção,Alta Prioridade,Pendente,Operações,Cliente C,2025-02-06,17:14,70,48,Não,2,Média,Tecnico_6
3842,Atendimento ao Cliente,Alta Prioridade,Resolvido,Financeiro,Cliente B,2025-01-26,12:49,45,24,Não,2,Baixa,Tecnico_7
2362,Suporte Técnico,Média Prioridade,Resolvido,Comercial,Cliente C,2025-04-14,18:52,129,96,Não,5,Alta,Tecnico_3
